-9826902.79763559,4878969.67456689,170,Stop,"30""", ,Unpunched Telespar,2010,Regulatory, ,R1-1,Champaign,170,,AERIAL,F,,126.0,
-9826905.79792283,4878709.77171555,171,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,171,,AERIAL,F,,127.0,
-9826899.68219035,4878572.59218221,172,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,172,,AERIAL,F,,128.0,
-9827238.16696986,4878790.98138551,173,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,173,,AERIAL,E,,129.0,
-9827213.45601732,4878804.35462613,174,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,174,,AERIAL,E,,130.0,
-9827114.56693039,4878602.54869594,175,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,175,,AERIAL,E,,131.0,
-9827217.12594523,4878572.37508264,176,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,176,,AERIAL,E,,132.0,
-9826898.06003286,4878375.25318811,177,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,177,,AERIAL,F,,133.0,
-9826943.80712965,4878367.63156489,178,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,178,,AERIAL,F,,134.0,
-9826957.69964762,4878394.62769358,179,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,179,,AERIAL,E,,135.0,
-9827214.18783419,4878361.56287319,180,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,180,,AERIAL,E,,136.0,
-9827229.39863865,4878387.64827503,181,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,181,,AERIAL,E,,137.0,
-9827437.69048786,4878141.99753185,182,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,182,,AERIAL,E,,138.0,
-9828163.77941228,4878154.42394423,183,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,183,,AERIAL,E,,139.0,
-9828134.98221105,4878237.0125055,184,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,184,,AERIAL,E,,140.0,
-9828170.73844838,4878223.45113925,185,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,185,,AERIAL,E,,141.0,
-9828952.38992661,4878549.86895326,186,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,186,,AERIAL,E,,142.0,
-9828958.40451262,4878848.32574037,187,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,187,,AERIAL,E,,143.0,
-9828958.26372966,4878718.79519909,188,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,188,,AERIAL,E,,144.0,
-9828225.43772284,4878555.59399486,189,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,189,,AERIAL,E,,145.0,
-9828189.99550188,4878570.88280131,190,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,190,,AERIAL,E,,146.0,
-9826908.88139407,4879754.52251483,191,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,191,,AERIAL,F,S Mattis Ave,123.0,
-9826910.24530653,4879644.52806051,192,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,192,,AERIAL,F,S Mattis Ave,124.0,
-9824829.54490226,4882376.37000622,12174,Hospital,"24"" X 24""",Arrow Left,Sign Truss, ,Guide,,D9-2,Champaign,12781,,AERIAL,B,,8759,
-9826902.79763559,4878969.67456689,194,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,194,,AERIAL,F,S Mattis Ave,126.0,
-9826905.79792283,4878709.77171555,195,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,195,,AERIAL,F,S Mattis Ave,127.0,
-9826899.68219035,4878572.59218221,196,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,196,,AERIAL,F,S Mattis Ave,128.0,
-9827233.81156679,4878701.59222151,197,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,197,,AERIAL,E,Clover Ln,147.0,
-9827238.16696986,4878790.98138551,198,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,198,,AERIAL,E,Clover Ln,129.0,
-9827114.46427536,4878602.43226516,199,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,199,,AERIAL,E,Branch Rd,131.0,
-9827238.54260957,4878895.16070342,200,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,200,,AERIAL,E,Clover Ln,148.0,
-9827217.12594523,4878572.37508264,201,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,201,,AERIAL,E,Branch Rd,132.0,
-9827231.74301527,4878490.37500177,202,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,202,,AERIAL,E,Clover Ln,149.0,
-9827213.79879893,4878490.22099233,203,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,203,,AERIAL,E,Clover Ct East,150.0,
